ciqual_code,nom,Énergie_kcal_100g,Lipides_g_100g,AG_saturés_g_100g,Acide_oléique_W9_g_100g,Acide_linoléique_W6_LA_g_100g,Acide_alpha-linolénique_W3_ALA_g_100g,EPA_g_100g,DHA_g_100g,Cholestérol_mg_100g,Glucides_g_100g,Sucres_g_100g,Fibres_g_100g,Protéines_g_100g,Sel_g_100g,Calcium_mg_100g,Cuivre_mg_100g,Fer_mg_100g,Iode_µg_100g,Magnésium_mg_100g,Manganèse_mg_100g,Phosphore_mg_100g,Potassium_mg_100g,Sélénium_µg_100g,Sodium_mg_100g,Zinc_mg_100g,Rétinol_µg_100g,Beta-Carotène_µg_100g,Vitamine_D_µg_100g,Vitamine_E_mg_100g,Vitamine_K1_µg_100g,Vitamine_K2_µg_100g,Vitamine_C_mg_100g,Vitamine_B1_mg_100g,Vitamine_B2_mg_100g,Vitamine_B3_mg_100g,Vitamine_B5_mg_100g,Vitamine_B6_mg_100g,Vitamine_B9_µg_100g,Vitamine_B12_µg_100g,Eau_g_100g,Fructose_g_100g,Galactose_g_100g,Glucose_g_100g,Lactose_g_100g,Maltose_g_100g,Saccharose_g_100g,Amidon_g_100g,Polyols_g_100g,Alcool_g_100g
11025,"Cannelle, poudre",243.0,1.24,0.35,0.25,0.059,0.0095,0.0,0.0,0.0,27.5,2.17,53.1,3.99,0.025,1000.0,0.34,8.32,,60.0,17.5,64.0,431.0,3.1,10.0,1.83,0.0,112.0,0.0,,31.2,,3.8,0.022,0.041,1.33,0.36,0.16,,0.0,10.6,1.11,0.0,1.04,0.0,0.0,0.02,,0.0,0.0
12724,Cantal,378.0,31.0,24.2,5.27,0.41,0.17,0.019,,,0.0,0.5,0.0,25.3,2.15,817.0,,,,,,511.0,,28.3,768.0,,,85.0,1.0,0.78,2.4,,,,,,,,27.0,0.88,,0.1,,0.1,0.1,0.1,0.1,0.0,0.0,0.0
12722,Cantal entre-deux,383.0,30.5,19.9,6.28,0.49,0.18,0.01,0.01,99.1,0.0,0.0,0.0,26.6,1.85,791.0,,,,,,,,28.3,741.0,,,85.0,1.0,0.78,2.4,,,,,,,,27.0,0.88,37.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
12109,Cantal jeune,363.0,29.1,18.8,,0.4,0.17,0.016,0.06,73.1,0.0,0.0,0.0,24.7,1.81,730.0,0.037,0.25,13.0,27.6,0.02,507.0,98.2,9.8,723.0,3.5,261.0,85.0,0.6,0.78,1.5,20.0,,0.03,0.39,0.2,0.14,0.05,27.0,1.3,40.6,0.01,,0.01,0.01,0.01,0.01,0.0,0.0,0.0
26108,"Capelan, cru",90.0,1.71,,,,,,,,0.0,0.0,0.0,18.7,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,78.6,,,,,,,0.0,0.0,0.0
11040,"Câpres, au vinaigre",30.5,0.86,0.23,,,,0.0,0.0,0.0,3.5,0.41,3.6,2.18,4.06,40.0,0.37,1.67,,33.0,0.078,10.0,40.0,,1620.0,0.32,0.0,83.0,0.0,,24.6,,4.3,0.018,0.14,0.65,0.027,0.023,23.0,0.0,83.9,,,,,,,0.0,0.0,0.0
13054,"Carambole, chair et peau, crue",28.4,0.33,0.019,,,,0.0,0.0,0.0,3.83,3.83,2.8,1.04,0.005,3.0,0.14,0.08,0.4,10.0,0.037,12.0,133.0,0.6,2.0,0.12,0.0,25.0,0.0,0.15,0.0,,34.4,0.014,0.016,0.37,0.39,0.017,12.0,0.0,91.4,,,,,,,,,0.0
31046,Caramel liquide ou nappage caramel,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,61.0,0.0,0.0,0.013,,,,,,,,,,5.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
26157,"Carangue, cru",104.0,2.7,,,,,,,,0.0,0.0,0.0,19.9,0.22,47.0,0.027,0.7,,30.0,,193.0,415.0,,89.0,0.42,,,,,,,0.0,0.19,0.1,5.6,,0.65,2.9,9.1,,,,,,,,0.0,0.0,0.0
11075,"Cardamome, poudre",321.0,6.7,,,,,0.0,0.0,0.0,40.5,,28.0,10.8,0.045,383.0,0.38,14.0,,229.0,28.0,178.0,1120.0,,18.0,7.47,0.0,,0.0,,,,21.0,0.2,0.18,1.1,,0.23,,0.0,8.28,,,,,,,,0.0,0.0
26084,"Cardine franche, crue",93.4,1.53,0.43,,0.014,0.009,,0.35,43.0,0.0,0.0,0.0,19.9,,,,,17.0,,,,,26.6,,,,0.0,2.8,0.63,0.1,,,,,,,,5.0,1.13,,,,,,,,0.0,0.0,0.0
20054,"Cardon, cru",13.7,0.1,0.011,,,,0.0,0.0,0.0,1.7,1.5,1.6,0.7,0.43,70.0,0.23,0.7,0.095,42.0,0.26,23.0,400.0,0.2,170.0,0.17,0.0,,0.0,0.19,,,2.0,0.02,0.03,0.3,0.34,0.12,,0.0,94.0,,,,,,,0.2,,0.0
20241,"Cardon, cuit",22.0,0.11,0.012,,,,0.0,0.0,0.0,3.63,,1.7,0.76,0.44,72.0,,0.73,,43.0,0.13,23.0,392.0,,176.0,0.18,0.0,,0.0,,,,1.7,0.018,0.031,0.29,0.097,0.042,,0.0,93.5,,,,,,,,,0.0
20007,"Carotte, appertisée, égouttée",21.8,0.19,0.068,0.007,0.078,0.011,0.0,0.0,0.0,3.29,2.49,1.88,0.7,0.57,25.0,0.1,0.64,2.0,8.0,0.45,24.0,179.0,0.85,229.0,0.26,0.0,5330.0,0.0,0.74,9.8,,2.7,0.018,0.03,0.55,0.14,0.11,9.0,0.0,93.0,,,,,,,0.47,0.13,0.0
20352,"Carotte, bouillie/cuite à l'eau (aliment moyen)",29.6,0.3,0.01,0.01,0.01,0.01,0.01,0.01,,5.73,5.1,3.3,0.25,0.12,28.0,0.09,0.19,20.0,9.4,0.14,17.0,140.0,20.0,46.0,0.22,0.0,8700.0,0.0,1.03,2.76,,0.52,0.0075,0.01,0.35,0.2,0.051,2.0,0.0,90.1,0.6,0.2,0.7,0.2,0.2,3.8,0.35,0.5,0.0
20305,"Carotte, bouillie/cuite à l'eau, croquante",33.1,0.3,0.01,0.01,0.01,0.01,0.01,0.01,,6.33,5.9,3.2,0.75,0.11,27.0,0.07,0.19,20.0,8.0,0.17,16.0,170.0,20.0,45.0,0.22,0.0,8470.0,0.0,1.03,2.36,,1.71,0.016,0.01,0.31,0.2,0.047,2.0,0.0,89.2,0.7,0.2,0.8,0.2,0.2,4.4,0.35,0.5,0.0
20306,"Carotte, bouillie/cuite à l'eau, fondante",29.6,0.3,0.01,0.01,0.01,0.01,0.01,0.01,,5.73,5.1,3.3,0.25,0.12,28.0,0.09,0.19,20.0,9.4,0.14,17.0,140.0,20.0,46.0,0.22,0.0,8700.0,0.0,1.03,2.76,,0.52,0.015,0.01,0.35,0.2,0.051,2.0,0.0,90.1,0.6,0.2,0.7,0.2,0.2,3.8,0.35,0.5,0.0
20009,"Carotte, crue",30.2,0.5,0.15,0.15,0.15,0.15,0.15,0.15,0.0,5.16,4.85,2.9,0.78,0.12,36.2,0.052,0.25,20.0,13.6,0.098,24.8,274.0,0.83,49.0,0.5,0.0,13200.0,0.1,0.66,6.5,,3.73,0.05,0.03,0.41,0.24,0.14,19.0,0.0,90.0,1.51,0.0,0.89,0.1,0.1,2.45,0.16,0.01,0.0
20353,"Carotte, cuite (aliment moyen)",33.0,0.2,0.026,0.022,0.045,0.0066,0.01,0.01,,6.24,5.67,3.43,0.37,0.11,27.4,0.074,0.2,20.0,9.59,0.15,17.6,172.0,20.0,45.7,0.22,0.0,8770.0,0.0,1.03,2.64,,0.76,0.011,0.01,0.37,0.22,0.055,2.0,0.0,89.3,0.66,0.2,0.76,0.2,0.2,4.24,0.35,0.5,0.0
20307,"Carotte, cuite à la vapeur",40.3,0.3,0.07,0.06,0.13,0.01,0.01,0.01,,7.33,6.9,3.7,0.63,0.11,26.0,0.04,0.22,20.0,10.0,0.18,19.0,240.0,20.0,45.0,0.21,0.0,8930.0,0.0,1.03,2.39,,1.28,0.018,0.01,0.41,0.26,0.066,2.0,0.0,87.7,0.8,0.2,0.9,0.2,0.2,5.2,0.35,0.5,0.0
20092,"Carotte, déshydratée",317.0,1.49,0.26,,,,0.0,0.0,0.0,56.0,38.8,23.6,8.1,0.69,212.0,0.37,3.93,,118.0,1.12,346.0,2540.0,,275.0,1.57,0.0,34000.0,0.0,,108.0,,14.6,0.53,0.42,6.57,1.47,1.04,,0.0,4.0,,,,,,,,,0.0
20261,"Carotte, purée",30.1,0.3,0.01,0.01,0.01,0.01,0.01,0.01,2.0,5.06,4.8,3.1,0.88,0.13,30.0,0.06,0.32,20.0,8.4,0.1,25.0,230.0,20.0,52.0,0.23,21.0,6060.0,,,1.66,,0.5,0.024,0.01,0.13,0.31,0.056,,,90.1,0.51,0.1,0.26,0.1,0.1,4.03,0.35,0.0,0.0
20298,"Carotte, purée cuisinée à la crème, préemballée",43.7,1.6,0.99,0.29,0.13,0.01,0.01,0.01,5.54,4.57,4.39,3.0,1.44,0.53,30.0,0.04,0.19,20.0,6.4,0.08,21.0,190.0,20.0,212.0,0.18,21.0,7330.0,,,5.76,,0.5,0.024,0.013,0.24,0.31,0.051,,,89.6,0.43,0.1,0.39,0.45,0.1,3.12,0.35,0.0,0.0
20208,"Carotte, surgelée, crue",33.6,0.46,0.047,0.004,0.11,0.007,0.0,0.0,0.0,4.95,4.69,3.3,0.78,0.17,36.0,0.074,0.44,,12.0,0.17,33.0,235.0,0.1,68.0,0.33,0.0,12800.0,0.0,0.66,17.6,,2.5,0.044,0.037,0.46,0.19,0.095,19.0,0.0,90.0,0.31,0.0,0.39,0.0,0.0,3.99,0.26,,0.0
25538,"Carpaccio de boeuf, avec marinade (huile, herbes, fromage), fait maison",271.0,23.0,7.38,,,,,,55.6,0.55,0.5,0.36,15.2,1.12,112.0,0.1,1.84,9.12,22.6,0.064,187.0,242.0,5.84,437.0,2.79,23.6,98.3,0.38,3.18,,,5.87,0.088,0.17,2.11,0.28,0.27,12.0,2.04,57.0,,,,,,,0.0024,0.0,0.0
25537,"Carpaccio de saumon avec marinade, fait maison",238.0,18.8,2.89,,,,0.4,0.57,51.9,0.22,,0.26,16.9,0.58,14.9,0.08,0.64,37.9,24.7,0.06,173.0,279.0,19.5,231.0,0.55,13.6,,4.23,3.25,,,4.21,0.25,0.08,6.26,1.46,0.55,16.3,4.33,64.3,,,,,,,0.02,0.0,0.0
27003,"Carpe,  élevage, crue",114.0,4.76,1.28,1.6,0.49,0.13,0.063,0.055,58.3,0.0,0.0,0.0,17.7,0.077,29.2,0.1,1.58,18.3,23.7,0.1,143.0,310.0,20.0,30.6,0.58,3.5,0.0,3.84,,0.1,,1.3,0.04,0.072,2.81,1.25,0.13,16.0,3.16,77.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27004,"Carpe, rôtie/cuite au four",151.0,7.17,1.27,,,,0.19,0.1,84.0,0.0,0.0,0.0,21.6,0.16,52.0,0.12,1.59,6.0,38.0,0.23,531.0,427.0,20.2,63.0,1.58,10.0,0.0,3.25,,,,1.6,0.14,0.07,2.1,0.87,0.22,17.0,1.47,69.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12025,Carré de l'Est,318.0,27.0,18.9,,,,,,,0.83,0.33,0.0,18.4,1.6,450.0,0.06,,21.0,20.0,0.02,350.0,140.0,5.0,630.0,6.0,,13.0,0.6,0.26,2.5,,,,,,,,12.0,1.47,,,,,,,,0.0,0.0,0.0
26055,"Carrelet ou plie ou plie commune, cru",88.6,0.94,0.2,0.071,0.0036,0.0016,0.091,0.077,44.5,0.0,0.0,0.0,20.0,0.2,127.0,0.1,0.21,191.0,28.5,0.1,174.0,352.0,31.4,79.5,0.49,2.0,0.0,1.11,0.63,0.15,1.2,1.5,0.42,0.096,4.32,1.29,0.25,9.5,0.64,77.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26003,"Carrelet ou plie ou plie commune, cuit à la vapeur",93.0,1.89,0.22,,,,0.072,0.38,,0.0,0.0,0.0,19.0,,,0.05,,30.0,,0.04,,,30.4,,0.68,,0.0,3.5,0.77,0.1,,,,,,,,6.0,1.31,78.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26002,"Carrelet ou plie ou plie commune, pané, frit",271.0,16.8,2.0,,,,,,60.0,15.2,0.0,1.0,14.3,0.59,50.0,0.056,0.52,22.0,21.2,0.22,151.0,222.0,13.0,237.0,0.71,0.0,,0.0,0.0,0.0,,0.0,0.18,0.19,1.3,0.82,0.12,27.0,0.0,51.3,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
11064,"Carvi, graine",334.0,14.6,0.62,,,,0.0,0.0,0.0,11.9,0.64,38.0,19.8,0.043,689.0,0.91,16.2,,258.0,1.3,568.0,1350.0,,17.0,5.5,0.0,206.0,0.0,,0.0,,21.0,0.38,0.38,3.61,,0.36,,0.0,9.87,,,,,,,,0.0,0.0
13007,"Cassis, cru",70.2,0.41,0.034,0.058,0.12,0.06,0.0,0.0,0.0,9.68,9.68,7.13,1.4,0.005,55.0,0.086,1.54,1.35,24.0,0.26,59.0,322.0,1.1,2.0,0.27,0.0,100.0,0.0,1.37,,,181.0,0.05,0.05,0.3,0.4,0.066,,0.0,80.9,4.95,,4.24,0.0,0.0,0.49,0.0,,0.0
25099,"Cassoulet au canard ou oie, appertisé",161.0,7.86,2.43,2.26,0.73,0.11,,0.01,,10.1,1.09,3.86,10.5,1.05,,,,,,,,307.0,,416.0,,,,,,,,,,,,,,,,68.6,,,0.2,,0.2,0.4,,0.0,0.0
25098,"Cassoulet au porc, appertisé",132.0,6.3,2.2,,,,,,,8.6,1.8,4.0,8.3,1.1,,,,,,,,293.0,,500.0,,,,,,,,,,,,,,,,71.1,,,,,,,,0.0,0.0
25002,"Cassoulet, appertisé",129.0,5.77,2.07,,0.53,0.14,,,21.3,9.41,1.06,3.55,8.06,0.97,45.7,0.14,1.23,6.0,34.8,0.22,107.0,289.0,10.0,388.0,0.88,3.5,0.0,0.5,0.18,,,2.94,0.083,0.057,1.25,0.16,0.091,30.0,0.12,70.6,0.3,,0.2,,0.28,0.29,7.3,0.0,0.0
25624,"Caviar d'aubergine, préemballé",154.0,13.8,1.23,,7.58,0.022,,,,4.4,2.7,3.63,1.28,1.17,,,,,,,,,,562.0,,,,,,,,,,,,,,,,,0.75,,0.85,,0.3,0.3,,0.0,0.0
11215,Caviar de tomates,218.0,19.2,1.88,6.87,8.54,0.54,0.01,0.01,,6.8,6.5,3.5,2.19,2.09,61.0,0.18,1.0,20.0,24.0,0.19,42.0,470.0,20.0,835.0,0.29,0.0,2180.0,0.25,,21.1,,0.5,0.048,0.01,1.04,0.17,0.063,26.7,,64.3,4.2,,2.3,0.2,0.2,0.2,0.35,0.5,0.0
26005,"Caviar, semi-conserve",254.0,17.1,3.21,,,,1.36,1.77,,0.0,0.0,0.0,25.0,,,0.04,,117.0,,0.07,,,8.0,,0.8,,,,1.6,,,,0.49,0.071,0.08,0.28,0.08,25.0,5.45,,,,,,,,0.0,0.0,0.0
20078,"Céleri branche, appertisé, égoutté",13.1,0.15,0.1,,,,0.0,0.0,,1.38,0.8,2.0,0.63,0.54,29.2,0.04,,0.2,8.0,0.11,,281.0,1.0,213.0,0.14,0.0,56.0,,,,,,,,,,,,,95.0,,,,,,,,0.17,0.0
20023,"Céleri branche, cru",15.4,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0,2.41,1.3,2.2,0.63,0.2,46.0,0.03,0.06,20.0,11.0,0.08,24.0,390.0,20.0,79.0,0.09,0.0,74.6,0.0,,4.86,,5.51,0.015,0.01,0.1,0.27,0.052,,0.0,93.4,0.44,0.35,0.51,0.2,0.2,0.2,0.35,0.8,0.0
20354,"Céleri branche, cuit (aliment moyen)",13.1,0.15,0.1,,,,0.0,0.0,,1.38,0.8,2.0,0.63,0.54,29.2,0.04,,0.2,8.0,0.11,,281.0,1.0,213.0,0.14,0.0,56.0,0.0,0.35,37.8,,,,,,,,22.0,0.0,95.0,,,,,,,,0.17,0.0
20314,"Céleri branche, cuit à l'étouffée",14.7,0.3,0.01,0.01,0.01,0.01,0.01,0.01,,2.48,1.7,1.5,0.75,0.35,31.0,0.04,0.12,20.0,8.3,0.07,24.0,340.0,20.0,138.0,0.08,0.0,47.8,0.0,0.35,1.26,,0.5,0.015,0.019,0.21,0.27,0.034,22.0,0.0,94.3,0.7,0.2,0.8,0.2,0.2,0.2,0.35,0.6,0.0
20315,"Céleri rave, bouilli/cuit à l'eau",26.2,0.3,0.09,0.05,0.1,0.01,0.01,0.01,,4.32,1.2,2.6,0.94,0.093,41.0,0.11,0.27,20.0,10.0,0.16,38.0,300.0,20.0,37.0,0.17,0.0,7.35,,,0.8,,0.87,0.019,0.02,0.36,0.28,0.074,,,91.0,0.2,0.2,0.2,0.2,0.2,1.2,0.35,1.8,0.0
20055,"Céleri-rave, cru",26.3,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0,3.98,1.6,4.5,1.38,0.085,40.0,0.11,0.28,20.0,13.0,0.2,56.0,500.0,20.0,34.0,0.33,0.0,5.0,0.0,0.36,0.8,,2.87,0.059,0.041,0.3,0.59,0.2,8.0,0.0,88.8,0.2,,0.2,0.2,0.2,1.6,0.35,2.2,0.0
20025,"Céleri-rave, cuit",36.5,0.86,,,,,0.0,0.0,0.0,4.6,2.8,2.6,1.3,0.15,52.4,0.12,0.32,10.0,15.1,0.27,58.0,306.0,,58.2,0.24,0.0,50.0,0.0,0.22,,,2.7,0.05,0.05,0.92,0.41,0.07,,0.0,90.1,0.5,,1.1,0.5,0.5,1.7,0.5,,0.0
20278,"Céleri-rave, purée",26.2,0.18,0.0,,,,0.0,0.0,,2.83,2.11,4.01,1.37,0.12,50.0,,0.5,,,,,,,54.5,,0.0,,,,,,8.3,,,,,,,,91.4,0.3,,0.8,,0.3,1.31,,,0.0
13167,"Céréales instantanées, poudre à reconstituer, dès 4/6 mois",393.0,1.7,0.64,0.49,0.28,0.02,0.0002,0.0002,700.0,88.3,12.7,1.8,5.1,0.041,45.2,0.12,3.71,20.0,21.9,0.45,120.0,165.0,1.6,16.5,0.62,71.6,604.0,1.9,,,,42.7,0.66,0.04,5.02,1.33,0.38,100.0,0.44,2.2,0.4,,4.3,0.2,2.3,5.7,44.5,0.0,0.0
13168,"Céréales instantanées, poudre à reconstituer, dès 6 mois",391.0,2.0,0.61,0.34,0.35,0.023,0.0002,0.0002,1.72,81.1,32.8,4.3,10.0,0.037,95.8,0.18,6.1,20.0,36.0,0.72,230.0,235.0,2.03,14.7,0.88,123.0,10.0,3.77,,,,33.4,0.7,0.04,4.43,1.58,0.29,86.5,0.29,1.8,1.3,,8.97,0.8,11.3,10.5,36.0,0.0,0.0
32003,Céréales pour petit déjeuner (aliment moyen),402.0,7.21,1.96,3.02,1.44,0.074,0.0049,0.0043,0.81,73.2,21.2,5.99,7.96,0.6,165.0,0.3,7.91,2.98,62.3,1.4,182.0,321.0,2.81,241.0,2.33,7.62,55.2,3.15,,2.62,,6.04,0.86,0.92,9.29,1.47,0.95,,0.7,3.48,0.64,,0.8,0.48,0.84,18.6,47.3,0.0,0.0
32037,"Céréales pour petit déjeuner au chocolat et caramel, extrudées, enrichies en vitamines et minéraux",410.0,7.2,1.32,4.38,1.17,0.06,0.005,0.005,1.0,74.7,23.9,6.4,8.06,0.47,525.0,0.26,8.3,2.5,60.7,1.6,170.0,318.0,0.83,189.0,1.4,16.0,30.0,2.5,,1.7,,2.0,1.35,1.39,14.9,5.2,1.54,,0.1,0.6,0.01,,0.29,0.34,1.19,22.1,46.0,0.0,0.0
32038,"Céréales pour petit déjeuner au chocolat et caramel, extrudées, non enrichies en vitamines et minéraux",394.0,4.43,0.87,,,,0.0,0.0,,76.2,27.0,6.6,9.13,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32142,"Céréales pour petit déjeuner au miel ou caramel, soufflées ou extrudées, enrichies en vitamines et minéraux",388.0,4.6,0.76,2.53,1.1,0.05,0.003,0.003,1.0,75.4,21.8,6.3,7.44,0.91,395.0,0.19,8.4,2.5,58.2,1.6,186.0,222.0,4.0,363.0,1.3,16.0,69.0,0.9,,2.2,,2.0,0.44,1.06,12.0,3.22,1.17,,0.16,3.0,1.12,,1.46,0.01,0.39,18.8,48.8,0.0,0.0
32143,"Céréales pour petit déjeuner au miel ou caramel, soufflées ou extrudées, non enrichies en vitamines et minéraux",382.0,2.78,0.62,,,,0.0,0.0,,80.1,21.9,5.03,6.73,0.43,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32001,"Céréales pour petit déjeuner chocolatées, non fourrées, enrichies en vitamines et minéraux",393.0,5.1,1.36,2.54,0.99,0.05,0.004,0.004,1.0,74.7,22.5,7.1,8.19,0.3,522.0,0.37,11.0,2.5,73.5,1.5,174.0,496.0,0.83,121.0,1.3,16.0,30.0,2.9,,1.5,,2.0,1.29,1.34,17.2,5.56,1.57,,0.1,1.5,0.14,0.1,1.29,0.01,1.16,19.9,45.2,0.0,0.0
32013,"Céréales pour petit déjeuner chocolatées, non fourrées, non enrichies en vitamines et minéraux",387.0,3.2,1.14,0.71,0.67,0.04,0.002,0.002,1.0,77.7,26.8,6.1,8.63,0.28,27.7,0.42,4.3,2.5,70.4,1.4,159.0,453.0,3.0,113.0,1.4,16.0,30.0,0.75,,1.8,,2.0,0.19,0.04,1.47,0.26,0.1,,0.1,2.7,0.05,,0.13,0.01,2.03,24.6,46.3,0.0,0.0
32016,"Céréales pour petit déjeuner fourrées au chocolat ou chocolat-noisettes, enrichies en vitamines et minéraux",440.0,15.0,3.57,5.6,3.97,0.26,0.008,0.008,1.9,67.0,26.3,4.4,7.06,0.88,138.0,0.27,5.8,13.0,50.9,1.0,161.0,255.0,4.0,353.0,1.1,16.0,352.0,0.0,,6.8,,2.0,1.52,1.52,7.8,0.56,1.49,,1.6,4.5,0.01,0.1,0.16,2.05,0.28,23.8,37.1,0.0,0.0
32017,"Céréales pour petit déjeuner fourrées au chocolat ou chocolat-noisettes, non enrichies en vitamines et minéraux",457.0,17.2,3.95,5.04,4.89,0.27,0.008,0.008,1.2,67.2,29.1,2.3,7.0,0.47,62.4,0.37,4.2,2.5,64.6,1.3,159.0,411.0,4.0,189.0,1.3,16.0,312.0,0.0,,7.8,,2.0,0.14,0.16,1.35,0.31,0.1,,0.1,4.4,0.01,,0.01,2.02,0.01,27.1,32.0,0.0,0.0
32018,"Céréales pour petit déjeuner fourrées au lait ou à la vanille, enrichies en vitamines et minéraux",429.0,13.4,4.16,3.02,4.42,0.06,0.007,0.007,11.9,63.9,26.0,4.9,10.4,0.56,183.0,0.24,4.7,28.0,74.1,1.4,294.0,471.0,7.0,224.0,1.9,20.2,85.0,1.3,,2.9,,2.0,0.74,1.29,11.5,0.8,0.98,,1.5,4.8,0.1,,0.23,8.2,0.13,17.3,32.9,0.0,0.0
32039,"Céréales pour petit déjeuner fourrées au lait ou à la vanille, non enrichies en vitamines et minéraux",440.0,14.5,3.23,4.05,4.8,0.23,0.007,0.007,4.1,67.5,26.8,3.4,7.94,0.53,124.0,0.14,1.0,13.0,39.3,0.95,174.0,259.0,4.0,213.0,1.2,16.0,30.0,0.0,,7.2,,2.0,0.12,0.17,0.34,0.49,0.07,,0.17,4.9,0.12,,0.18,4.75,0.16,21.6,32.2,0.0,0.0
32008,"Céréales pour petit déjeuner riches en fibres, au chocolat, enrichies en vitamines et minéraux",389.0,4.7,2.15,,,,0.0,0.0,0.0,71.9,19.5,9.7,9.23,0.19,40.0,,12.0,,120.0,,330.0,480.0,,310.0,2.0,,,2.8,,,,,0.94,1.2,14.0,5.0,1.25,170.0,1.1,3.0,,,,,,,45.0,0.0,0.0
32033,"Céréales pour petit déjeuner riches en fibres, aux fruits ou fruits à coque, enrichies en vitamines et minéraux",395.0,9.0,3.95,2.25,0.93,0.06,0.005,0.005,1.0,64.5,23.3,9.5,8.63,0.72,37.7,0.34,5.5,13.0,73.7,1.9,205.0,443.0,3.0,289.0,1.5,16.0,30.0,0.0,,5.0,,5.41,0.98,1.01,12.5,4.05,1.33,,1.1,5.4,6.05,,5.68,0.01,0.73,10.8,40.8,0.0,0.0
32034,"Céréales pour petit déjeuner riches en fibres, aux fruits ou fruits à coque, non enrichies en vitamines et minéraux",374.0,3.93,2.15,,,,0.0,0.0,0.0,71.1,22.3,9.9,8.53,1.51,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32035,"Céréales pour petit déjeuner riches en fibres, nature, enrichies en vitamines et minéraux",361.0,2.13,0.6,,,,0.0,0.0,0.0,67.7,11.7,11.6,11.9,1.06,30.0,,8.97,,103.0,,317.0,485.0,10.5,467.0,2.0,,,,12.0,,,65.0,0.99,1.26,14.5,5.55,1.3,180.0,2.32,3.53,,,,,,,45.0,0.0,0.0
32036,"Céréales pour petit déjeuner riches en fibres, nature, non enrichies en vitamines et minéraux",368.0,1.85,0.4,,,,0.0,0.0,0.0,74.8,15.2,9.4,8.48,0.86,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32116,"Céréales pour petit déjeuner très riches en fibres, nature, enrichies en vitamines et minéraux",327.0,3.8,0.75,,,,0.0,0.0,0.0,43.3,10.4,33.1,13.4,0.51,60.0,,8.8,,274.0,,610.0,820.0,,536.0,4.0,,,,10.0,,,26.0,0.69,0.88,10.0,4.98,0.88,250.0,1.6,3.0,,,,,,,28.0,0.0,0.0
32031,"Céréales pour petit déjeuner, enrichies en vitamines et minéraux (aliment moyen)",408.0,8.2,2.2,3.61,1.56,0.08,0.0057,0.0049,0.92,72.8,21.4,5.75,7.71,0.67,196.0,0.27,8.66,3.42,58.8,1.33,177.0,295.0,2.61,269.0,2.28,7.91,69.4,3.79,,2.89,,7.48,1.01,1.1,11.1,1.75,1.14,,0.86,3.23,0.7,,0.9,0.62,0.59,18.8,46.7,0.0,0.0
32032,"Céréales pour petit déjeuner, non enrichies en vitamines et minéraux (aliment moyen)",386.0,3.39,1.16,0.86,0.72,0.045,0.0026,0.0025,0.58,77.1,23.5,6.05,8.43,0.43,62.0,0.38,5.7,1.78,67.6,1.4,166.0,405.0,3.72,174.0,2.44,15.4,14.4,1.34,,1.66,,1.48,0.38,0.33,3.38,0.44,0.34,,0.19,3.05,0.34,,0.39,0.038,1.86,21.2,48.6,0.0,0.0
14006,"Cerf, viande crue",114.0,2.42,0.95,,,,0.0,0.0,85.0,0.0,0.0,0.0,23.0,0.13,5.0,0.25,3.4,,23.0,0.041,202.0,318.0,,51.0,2.09,0.0,0.0,,,1.1,,0.0,0.22,0.48,6.37,,0.37,4.0,6.31,73.6,,,,,,,0.0,0.0,0.0
14007,"Cerf, viande rôtie/cuite au four",150.0,3.19,1.25,,,,,,112.0,0.0,0.0,0.0,30.2,0.14,7.0,0.3,4.47,,24.0,0.046,226.0,335.0,,54.0,2.75,0.0,,,,,,0.0,0.18,0.6,6.71,,,,,65.2,,,,,,,0.0,0.0,0.0
11002,"Cerfeuil, frais",48.3,0.55,0.25,,0.092,0.2,0.0,0.0,0.0,6.25,0.6,2.55,3.31,0.025,273.0,0.073,0.8,2.8,34.0,1.7,20.3,597.0,0.1,5.0,1.1,0.0,0.0,0.0,,,,48.5,0.063,0.17,0.75,0.3,0.013,,0.0,86.8,,,,,,,,0.0,0.0
10999,"Cerfeuil, séché",302.0,3.9,0.17,,,,0.0,0.0,0.0,37.8,,11.3,23.2,0.21,1350.0,0.44,32.0,,130.0,2.1,450.0,4740.0,,83.0,8.8,0.0,,0.0,,,,50.0,0.38,0.68,5.4,,0.93,,0.0,7.2,,,,,,,,0.0,0.0
